bathrooms,bedrooms,finishedsqft,price,totalrooms
1.5,2,1347,1150000,5
2.5,3,1695,1700000,7
2,2,1175,605000,4
1,2,800,620000,3
2.5,2,1399,950000,4
1,2,1000,725000,4
2,2,1245,886000,6
1,2,1534,635000,5
3.5,4,2338,1900000,9
1.5,2,875,755000,5
1.5,3,1479,850000,6
2,3,1808,1200000,6
3,4,2180,1850000,8
5,0,3772,1155000,15
3,2,2250,2275000,6
4,4,3263,1200000,13
2,2,897,852500,4
2,3,1625,605000,7
1,1,731,575000,3
3,4,1742,651000,8
1,1,772,150000,3
2,3,1440,710000,5
2,4,1395,689000,6
1,0,587,540000,2
2.5,2,1026,879000,5
2,2,1224,1752000,4
4,5,3077,3750000,9
2,2,1106,895000,5
2,2,1192,790000,5
2,2,1612,1240000,4
2,3,1292,499000,6
3,3,2054,2150000,6
3,3,2053,2600000,6
1,3,800,438000,5
1,2,885,575000,4
2,4,2101,1038000,6
4,5,1899,671000,8
1,2,1776,675000,8
2,3,1744,730000,8
2,3,1862,770000,7
1.25,3,1625,805000,7
4.5,5,1222,6700000,5
2.5,2,2160,1530000,6
2,3,1201,295000,5
1,2,1286,920000,5
2,3,1547,1215000,6
2,4,2000,1800000,8
2,3,1328,550000,6
4,5,2500,1350000,6
1,2,1175,771000,5
2,2,1691,1105000,6
2,2,1138,825000,5
3.5,3,3265,1950000,6
6,5,3460,3214000,13
2,3,1750,897000,7
2,2,1340,580000,6
1,2,1450,800000,5
2,3,1800,920000,12
2,3,1156,925000,7
2.5,4,2500,1325000,9
3.5,4,3400,2862500,13
1,2,2037,285000,7
2,3,1674,730000,6
3,3,2809,1375000,7
2,2,1272,700000,5
1,3,1816,685000,8
2,3,2308,1275000,8
3,4,1726,400000,7
2,3,1294,588000,6
3,4,2283,636500,8
1,0,500,416000,2
2,2,1278,1200000,4
2,2,1242,1059000,5
2,2,1165,739000,4
2,2,1108,810000,4
1.5,2,1210,965000,4
1,2,1118,890000,5
2,3,830,543000,5
2,3,1288,890000,5
1,1,827,480000,4
1,2,1138,660000,5
2,3,1890,970000,6
1,2,1822,375000,7
1,2,1225,451000,5
1,2,1112,875000,5
3,4,2252,1200000,8
1,2,1088,976000,5
3,4,2500,1850000,8
1.5,3,1483,1900000,5
3,3,2107,1700000,7
1,1,618,465000,3
3,3,2027,2810000,6
1,3,1094,581500,5
2.5,3,2600,942000,10
2.5,3,3600,1550000,10
1,2,1169,575000,5
3.5,5,2630,1200000,9
1,2,1279,895000,4
2.5,3,1372,1250000,6
1,3,768,389000,4
3,3,1793,355000,7
1,2,1137,799000,5
2,3,1449,510000,7
1,1,1056,685000,1
2,1,1565,1700000,5
2,2,1619,760000,7
3,5,2346,1240000,11
1,2,1149,750000,5
5,7,3600,1535000,12
1,2,1150,680000,5
2,3,2290,855000,7
1,3,1065,750000,4
2,2,1394,1100000,5
5,8,4026,2065000,10
2,2,1416,980000,6
1.5,2,1666,1000000,6
3.5,3,2236,1185000,8
1,2,931,770000,5
1,2,1616,1301000,6
1,1,700,508000,3
1,2,915,700000,4
1.5,3,1688,1093500,8
1,1,1200,845000,5
2,3,825,649000,5
2,1,1086,720000,4
4,3,1544,1119000,9
1,2,2810,1262000,11
2,3,1122,527000,5
3,3,2330,70000,7
2,2,1296,905000,5
4.5,4,5246,3100000,10
3,3,1750,1250000,6
2,3,1520,1275000,6
1,3,1356,875000,6
2,3,1914,160500,13
2.5,3,2150,1620000,8
1,2,1250,834500,5
1,3,1586,810000,6
2,3,2310,906000,8
2,3,2968,2185000,8
1,3,2210,1020000,9
2,2,1268,1125000,4
2,3,900,380000,4
2,2,1100,570000,5
1,2,1120,768000,5
3,3,2517,1535000,7
2,3,2233,1720000,5
2,3,1500,606500,9
1,1,653,579000,4
1,1,1253,770000,4
1,0,530,361000,3
1.25,2,1355,814000,6
2,2,1709,760000,8
1,3,1490,853000,6
1.5,2,1431,770000,6
1,2,923,775000,5
2,3,2244,1600000,7
1,1,1008,705000,3
1,4,2340,1450000,9
1,2,1415,695000,8
1.5,2,1650,932000,7
5,6,3300,1500000,13
2,3,1200,675000,5
2,4,2592,887500,11
2,3,1634,1200000,10
3,5,3530,1700000,13
2.5,3,1125,812000,8
3,4,2200,945000,11
3.5,3,2293,1950000,7
1,2,950,690000,4
2,2,1337,359000,5
4,4,2023,25500,8
2,2,1034,845000,4
2,2,980,318000,5
1,2,1400,728000,9
4,4,2462,1250000,9
1,2,1365,2000000,5
2,2,1337,553000,5
2,2,1390,555500,5
2,2,1101,880000,4
3,4,900,698000,5
1.5,1,1047,1260000,6
1,2,4604,987000,4
3,4,2200,1305000,9
3,0,1934,563000,8
1.5,2,1288,850000,7
2,0,1530,1040000,8
1,0,535,420000,2
1,2,1106,872500,4
2,2,1588,871500,6
2,5,1804,1285000,8
2,2,1084,521500,4
2.5,3,1842,1687000,7
3.5,3,2877,3329000,7
1,2,1040,533000,9
3,5,1700,430000,6
1.5,3,1196,526500,5
1,3,1182,747500,5
4,4,2815,1845000,10
1,1,572,327500,2
1,3,1150,720000,5
1,2,1126,757000,6
1,1,700,875000,5
3,3,2426,1409000,7
1,2,1088,530000,5
2,3,2162,858000,7
2,3,1750,920000,8
3,3,1647,615500,6
1,1,661,522500,2
2,3,1003,569000,6
1,1,733,635000,3
2,2,933,680000,5
1,1,951,805000,4
2,3,1790,1365000,9
1,2,1272,552500,6
1,1,720,600000,3
2,3,1162,998000,6
3,4,2500,1600000,7
2,2,1278,935000,5
1,1,772,700000,3
3,4,1438,1788000,8
2.5,4,2788,1935000,8
2,2,1300,815000,4
1,2,1000,660000,4
2,3,1756,983000,8
2,2,1033,570000,4
2.5,2,1390,540000,5
1,1,622,520000,3
2,2,1161,800000,4
2,2,1190,845000,5
3.5,4,3455,4800000,7
2,3,1850,1400000,6
3.5,4,3097,1950000,9
3,3,2061,1495000,6
1.5,3,1490,803000,6
3,5,1961,1175000,12
2,3,2145,1650000,8
2,4,2101,2050000,7
2.5,3,2500,1448000,6
1,1,655,590000,3
2,3,1900,1295000,6
2,2,1083,705000,4
1,0,437,350000,2
1,3,900,695500,4
2,2,1296,1325000,5
1,2,1205,595000,6
1,2,1205,645000,5
1,3,1375,900000,5
1,1,900,915000,4
3,3,1441,1037500,5
1,2,875,451000,4
1,2,1100,525000,5
1,3,1750,745000,8
1,3,1548,783000,6
4,4,2806,799000,10
1,1,770,690000,4
2,2,1469,882500,6
3,3,1280,975000,5
1,1,828,610000,5
1,2,989,685000,3
2.5,3,2896,2600000,8
3,4,1443,620000,6
3,4,2003,1105000,8
2,4,1665,655000,7
2,3,1622,810000,7
2,3,1671,858000,7
1,1,677,601000,4
1,1,737,675000,4
4,4,4609,6680000,11
4,4,2187,990000,9
2,6,2000,950000,10
2,3,2260,1055000,8
2,4,2905,1715000,8
3,3,1009,275000,6
3,3,1737,510500,6
2,3,2600,895000,8
3,4,2294,949000,9
1,2,1247,951000,10
2,3,1100,675000,4
2,3,1684,1130000,7
3.5,4,2950,1995000,10
1,2,1050,700000,5
3,2,1360,938000,4
1,2,925,520000,4
2,3,1200,861000,4
1,2,675,715000,5
2,4,2000,700000,7
2,2,985,237000,4
2,3,1204,295000,5
2,2,1000,1100000,4
3.5,3,2388,2100000,7
1.5,2,1254,679000,5
2,2,1250,810000,4
2,2,1300,605000,5
4,5,2925,2370000,11
1,3,1250,770000,5
1,3,1400,500000,11
1.5,3,1180,660000,6
3.5,4,2784,2875000,7
3,5,1304,570000,8
1,2,1122,550000,5
1,2,1200,680000,5
2.5,5,2680,1150000,9
3.5,4,3000,2365000,8
2,4,1850,888000,7
3,4,2015,1281000,8
3,4,2279,675000,11
1,2,1200,545000,5
1,2,941,760000,5
3.5,3,2168,2360000,7
2,2,950,280000,4
2,4,2376,662000,10
1,1,947,640000,4
1,1,757,552000,4
1,1,724,290000,4
2,3,1099,640000,5
2,2,1047,775000,5
3.5,4,2500,810000,10
3,5,2200,800000,9
2,2,1168,745000,5
2,3,1487,839000,6
1.5,2,1551,830000,4
1,2,740,701000,4
2,3,1500,1200000,6
2,2,1486,1350000,4
2,3,1600,1211000,9
2,3,2150,1325000,7
1,2,1250,698000,7
3.5,3,3944,2475000,11
1,1,1139,1199000,4
3,3,2152,1500000,8
1,2,962,632000,4
2,3,2285,860000,8
3,4,2446,3200000,8
1,2,987,480000,5
1,2,1086,712100,4
3,4,2500,1450000,9
4,4,3250,1550000,10
2.5,3,2250,2300000,5
2,3,1214,495000,6
1,2,1025,550000,5
2,3,1190,449000,5
4,5,2943,790000,11
1,2,1890,545000,6
2,2,1250,575500,6
1,2,1225,612000,5
3,3,1647,643000,6
1,2,962,690000,4
3,6,3006,775000,11
3,4,2192,1179000,7
2,2,980,307000,4
3,2,1575,327000,4
1,2,875,375000,4
3,4,1586,801000,8
2,1,1015,515000,3
1.5,2,1000,590000,5
2,3,1130,610000,6
2,2,1080,631000,5
1,2,825,645000,4
3,3,1888,705000,7
1,3,1654,720000,6
2,2,1184,790000,4
1,2,1012,825000,5
2,3,1350,1155000,5
4,4,2663,1200000,11
2,5,3245,1249000,11
3,3,1500,1875000,9
2,3,1981,1335000,9
1,2,1801,1615000,6
2.5,3,2334,1625000,6
4,4,2850,4200000,10
2.5,4,2105,2710000,8
4,4,4222,3250000,10
1,1,648,479000,4
1,1,462,567500,3
1.5,2,1500,865000,4
2,4,780,15000,6
1,2,1400,653000,8
1,2,950,735000,4
1,2,800,630000,7
1,1,1298,680000,5
1,3,1740,1050000,6
2,3,1491,720000,6
3.5,3,2225,990000,7
2,3,1387,875000,6
2,3,1797,1140000,7
1.5,3,1211,975000,5
3,3,3344,1540000,8
1,2,1400,451000,6
2,3,1405,490000,5
2,2,1205,890000,6
1,1,899,720000,4
4,4,2822,2000000,8
1,3,1241,721000,6
1,1,1030,535000,4
3,4,1570,646000,7
2,3,1700,1358000,7
1.3,1,780,2300000,4
3,3,1603,1775000,8
2,2,1728,630000,8
1,2,1075,738000,7
1,2,1713,780000,8
2,2,900,915000,6
6,5,6835,7000000,14
1,2,1413,700000,5
3.5,3,1818,1102000,6
2.5,3,1753,1190000,8
1,2,1020,568000,5
3,2,2209,1642000,8
2,3,2755,1160000,6
2,2,1377,1701000,3
1,1,755,770000,3
1,1,1485,800000,2
2.5,3,2326,1850000,7
1,1,750,450000,3
2,3,1840,1385000,8
4.5,5,4500,3355000,19
2,2,758,530000,5
1,1,712,957000,6
2,3,1300,545000,6
1,2,1012,610000,4
3.5,3,2923,1485000,10
3,7,2950,1500000,15
4,4,3300,1950000,8
9,9,4460,930000,16
5.5,4,4354,1200000,14
1,1,560,450000,4
3,4,1705,663000,7
3,3,1572,995000,7
2,3,1847,420000,6
2,3,1373,535000,6
2,3,1100,711000,6
3,3,2029,595000,7
3,6,4640,2325000,13
3,5,3360,801500,15
1,2,750,650000,6
1,2,1200,1150000,5
2,2,1305,750000,6
2,4,1372,338000,6
2,2,1635,1605000,4
1,2,800,780000,4
1,3,1100,353000,7
1,2,900,485000,4
1,2,1025,499000,4
1,2,1176,529000,5
2,4,1650,568000,7
1,2,1200,600000,5
2,3,1214,772500,5
2,4,2055,930000,7
1,1,600,655000,3
2,3,1939,1250000,8
5.5,6,2920,1125000,10
2,3,1476,1360000,6
3,3,3190,2200000,10
2,2,1550,668000,6
1,2,1800,770000,7
1,3,1550,814000,6
3.5,4,2455,1375000,8
2,4,2950,905000,10
1,0,1244,3500000,4
2,2,1128,1025000,4
2,2,1300,850000,4
4,6,4963,1160000,15
3,4,1700,928000,7
1,1,900,540000,4
2,4,1616,138000,8
2,3,1745,1500000,6
2,2,1015,965000,4
3.5,3,2282,1730000,8
4.5,3,1718,1008000,6
1,2,1250,556500,6
1,1,888,634500,5
1,1,778,565000,3
2,2,1192,850000,5
3.5,4,2080,1549000,8
4.5,6,4200,3000000,9
2,3,1200,254000,5
2,2,967,269000,4
1,2,1370,600000,8
1,2,1120,606000,5
1,1,701,709000,5
1,3,1943,1090000,8
1,2,1300,866000,6
2,3,2265,2300000,5
2,3,1633,849000,7
1.5,2,1600,999500,6
1,2,1185,690000,5
1,2,1341,789000,3
2.5,3,1809,1380000,7
2.5,2,1896,910000,6
2,2,1101,1010000,4
4,3,2805,3525000,4
2,4,1434,841000,6
3,3,2025,1575000,11
2,2,1330,1295000,5
2,1,1081,610500,3
2,3,1400,1200800,5
1.25,2,1335,1500000,5
1,2,1450,430000,6
1.5,2,1602,912000,6
2,4,2573,1060000,8
4,4,3500,1099000,9
2,4,1250,1050000,8
2,2,779,415000,4
2,2,1121,870000,5
5,6,3454,978000,12
2,2,1296,580000,6
2.5,3,1720,1300000,6
2.5,3,2099,1695000,7
2,3,2007,1075000,8
5.5,4,3594,1640000,9
2,3,1437,340000,6
2,3,1600,1415000,5
2,2,932,756000,4
2,2,1050,829000,6
1,2,905,785000,4
2,2,1215,950000,8
3.5,3,1760,1817500,10
3,3,1960,2532000,9
2,4,1700,795000,8
1,1,737,299000,3
2,4,1800,930000,7
3,3,2686,2600000,9
2,3,1716,915000,7
3,3,1266,800000,6
1,1,885,707000,4
4.5,7,5683,6050000,10
2,2,1260,870000,5
2,3,1522,900000,6
3.5,3,3400,1775000,7
2,2,973,285000,4
6,14,3800,440000,23
1,2,710,732000,4
2,3,1249,540000,5
1,3,1104,545500,6
2,2,1146,1199000,4
1,3,1012,810000,5
2,2,1225,1300000,4
2,2,1423,1100000,5
3,3,1584,1250000,5
2,3,1725,950000,6
1,2,1418,1020000,5
1,3,2315,1875000,8
3.5,3,2050,1320000,6
1,1,700,585000,3
1,2,1065,650000,5
1,1,899,1180000,3
1,1,743,625000,3
2.5,2,1306,909000,4
3,3,2715,3050000,6
3,3,2001,2325000,8
2,2,1898,907000,7
3,4,2744,2750000,8
1,3,1321,1200000,6
2,3,2019,981000,16
2,4,1552,1300000,7
4.5,6,2355,780000,6
3.5,3,3368,3820000,7
2,2,1301,385000,4
2,4,1153,925000,6
2,3,1666,750000,6
2,3,1188,523000,6
2,3,1932,1475000,4
2,3,2192,1399500,6
1,2,1050,1007000,5
2,2,1249,805000,5
1,2,1060,905000,4
1,1,900,465000,4
1,2,950,719000,4
2,3,1102,739000,5
1,2,1100,675000,5
1.5,2,1618,1200000,6
1,2,895,420000,5
1,0,1250,625000,8
1,2,1200,950000,5
2,3,1939,3210000,6
3,4,2223,900000,9
2,3,1550,820000,7
3.5,4,3000,1265000,8
5,9,5550,735000,17
2,3,1500,860000,6
3,4,3145,2500000,8
2,2,1163,710000,5
2,3,1595,912000,6
2.25,3,1443,1020000,6
2.5,3,1665,780000,6
5.5,6,4840,6100000,12
1,3,1207,700000,7
3.5,5,4178,3750000,11
2,4,1473,800000,7
2,4,1599,380000,6
2,2,1011,626500,5
2,4,1779,1072000,7
1.5,2,1581,1900000,5
2,3,1250,635000,6
1,1,508,388000,2
2,1,1772,1200000,2
4.5,4,3698,3056000,9
1,2,1380,825000,5
2,2,1035,460000,5
1,2,1222,780000,5
2.25,4,1800,610000,6
2,3,1575,1450000,8
3,4,2688,1320000,12
1,1,818,862000,3
1,3,3675,625000,14
2,3,1565,768000,9
1,1,750,205000,3
1,2,1438,550000,8
2.5,3,2142,1251000,7
2,3,1735,979000,6
2,2,900,960000,5
1,1,1117,702000,5
1,1,796,750000,5
2,2,853,515000,5
2,2,900,810000,5
2,2,1267,900000,5
1,2,863,700000,14
1,3,1109,450000,6
2.5,3,2231,1442000,6
1,3,1637,720000,8
2,3,1400,640000,6
3,3,1640,725000,6
1.5,2,1581,741000,10
2,3,1832,1015000,6
1,1,720,500000,4
2,2,1420,1405000,4
2.5,2,1030,650000,5
1,2,800,800000,5
1,3,960,840000,5
2,3,1160,633500,7
1,3,1440,820000,6
1,1,615,615000,2
3.5,4,3042,3195000,10
1,1,789,555000,4
2,2,931,670000,4
1,1,952,770000,4
2,3,1003,540000,6
1,1,664,600000,3
1.5,2,1361,610000,7
2,2,1141,915000,4
1,1,437,295000,2
1,1,530,323000,4
2.5,3,1828,2808000,6
2,2,2366,555000,13
1,2,1042,615000,4
2,3,2375,1160000,11
2,2,1100,800000,6
1,2,900,630000,5
2,3,1612,615000,7
1,1,873,782000,6
2,2,1005,231500,4
2,2,1850,1500000,5
1,2,1011,660000,4
3,3,2553,850000,10
1,1,762,555000,3
2,3,1534,1534500,5
1,1,867,629000,4
2,3,1782,1050000,6
2,3,1768,1385000,6
3,4,2409,1320000,10
5,5,4000,2120000,7
1,2,1175,680000,7
3,3,2100,975000,8
3.5,4,2850,1225500,6
3,4,3335,2212500,10
1,2,780,160000,5
2,3,1196,550000,5
3,3,1394,460000,6
2,4,1250,475000,7
2,3,1394,490000,6
1,2,887,530000,8
2,2,1152,550000,4
2,2,925,800000,4
2,3,2150,880000,9
2,2,1337,350000,5
1,2,862,658000,4
1,1,395,305000,1
2,2,1111,1238000,5
3,3,1949,2495000,7
1,2,962,575000,5
1,2,1187,765000,6
1.5,2,1162,850000,5
2,2,1162,750000,7
3,3,2014,910000,9
1,1,795,525000,3
1,2,1175,515000,5
1,2,1336,1110000,6
2,3,1682,1480000,7
2.5,3,2403,3090000,6
2,3,1012,775000,5
2,1,1045,1903000,7
2,4,3218,1200000,13
5,6,3608,725000,14
3,4,2548,1690000,8
5,7,4274,780000,11
1,3,1294,372000,5
2,3,1221,860000,5
1,2,1275,320000,5
2,3,1250,660000,5
3,5,3400,730000,10
1,1,844,781000,3
1.5,1,1294,575000,3
1,1,493,439000,2
2.5,3,1842,1600000,6
1,2,1200,510000,5
1,3,1708,1125000,6
3.5,5,2617,2300000,8
4.5,5,2080,1052500,9
5,4,2487,1240000,8
1,1,909,619000,4
2,2,1125,495500,4
3,3,1444,780000,6
1,2,1000,627000,5
1.5,3,920,425000,5
3.5,5,3706,2000000,11
1,1,744,408000,3
2,3,2205,755000,7
3,3,2590,2375000,6
1,2,1200,556000,6
7.5,6,4721,7350000,13
3,3,1804,356500,9
2,3,1496,685000,7
1,1,962,655000,3
2,3,2190,1450000,6
2,2,1350,476000,6
1,2,1165,525000,6
1,2,1025,670000,5
2,3,1362,1190000,6
3,2,1788,2073500,6
2,2,1116,35000,5
2,2,1352,975000,4
2,2,987,825000,5
1,2,1250,633000,5
3.5,5,3504,1865000,7
1,2,970,835000,3
2.5,4,2139,1040000,7
2,4,2000,525000,7
2,3,1394,350000,6
3,7,1000,600000,11
2,3,1650,3850000,7
1.5,2,812,535000,5
1,2,825,295000,4
2,3,1606,760000,8
1.5,1,837,720000,4
2,2,1278,1120000,4
1,1,632,500000,4
3,3,1675,685000,6
2,2,1128,828000,5
1.25,1,1011,840000,7
2,4,1534,480000,9
1,3,1300,628000,8
2,3,1579,635000,6
2.5,3,1300,573000,7
1,2,1299,925000,5
2,2,1970,1350000,6
1,2,3373,565000,13
2,4,2761,2400000,7
3.5,3,3100,2475000,13
2,3,2580,2550000,8
2.5,2,1437,945000,5
2,3,1500,720000,6
1,1,710,710000,3
2,2,1208,740000,4
1,2,815,605000,4
1,2,1440,2000000,6
2,2,1290,1149000,5
1,1,626,215000,3
1,1,570,470000,2
2,4,2482,600000,10
2,4,1700,870000,7
2,3,1860,1900000,5
3,3,2953,1975000,9
1,2,1050,425000,5
2,3,1616,790000,6
2,2,1087,780000,4
2.5,3,1809,1380000,7
2.5,2,1453,1950000,5
3,3,1346,1010000,7
2,2,1402,318000,5
3,5,1304,570000,8
3,5,1855,720000,7
1,1,797,686000,3
2,2,1610,1068000,6
3,4,2812,1100000,9
1.5,2,1350,1050000,5
3,3,1910,1600000,6
3,4,2333,479000,8
1,2,855,649000,5
3,4,2078,918000,6
1,1,1531,780000,6
2,2,1554,1150000,3
1,2,1225,1305000,5
1,1,722,350000,3
1,2,1274,867500,5
1,1,550,480000,2
2,2,1639,2300000,5
1,0,292,311000,2
2,2,1456,1485000,3
2.5,2,1800,1385000,6
2,2,1836,2250000,4
2,3,1025,905000,5
3,3,2115,1510000,6
3,3,2251,1600500,7
2,3,1360,1475000,7
2,3,1205,254000,5
1,1,1062,720000,3
6,12,3274,825000,5
1.5,3,1593,810500,7
1,1,992,783000,4
2,3,1210,295000,6
1,2,1473,800000,6
2,4,1737,875000,7
2,2,1719,830000,5
2,2,1301,890000,5
2,3,1132,737000,5
2,3,1147,749000,5
3,5,2262,750000,12
1,2,1037,450000,7
2,1,1026,771000,3
1,1,1102,756000,4
2,2,1925,551000,3
2,3,1425,1530000,6
1,3,1360,829000,6
1,2,1149,1050000,5
2,3,1109,525000,5
3,4,2600,1550000,7
1,2,800,780000,4
3,3,1390,1310000,5
1,2,1020,510000,5
2,3,1162,248500,6
1,2,3628,5245500,8
1.5,2,1585,1075000,5
3.5,4,2650,1800000,8
1,1,837,420000,4
2,3,1347,470000,6
2,4,2868,1080000,8
1,2,1093,480000,5
2,3,1757,600000,7
1,0,432,580000,1
3,4,2647,2065000,8
2,3,2300,992000,6
4.5,4,2640,2950000,6
1,1,779,565000,4
1,1,829,571500,3
1,1,868,612000,3
2,3,1100,650000,5
1,1,640,655000,4
2,2,1040,755000,5
2,3,1180,725000,6
4,5,3183,2885000,13
2,2,1500,725000,5
3,3,1949,2495000,7
2,3,1812,1805000,6
2,3,1096,881000,5
3,5,2650,947000,7
1,2,828,500000,5
3,4,2200,1230000,9
1,2,1400,1190000,5
4,4,3766,4350000,9
1,1,700,535000,3
4,3,1780,610000,7
1,1,1078,590000,3
2,2,1256,678000,5
2,2,1146,950000,4
1,1,946,810000,4
1,0,650,500000,2
2,2,1467,900000,5
3,2,1159,365000,6
3,4,750,565000,2
1,2,1125,550000,8
1,2,1237,637500,5
2,3,1529,927000,5
2,3,2325,628500,7
2,3,1462,2300000,6
1,3,1500,400000,6
2,3,1832,610000,6
1,1,455,405000,2
2,3,2357,1050000,5
3,3,2572,5100000,6
2,2,1278,1090000,4
2.5,2,1670,2700000,5
1,1,903,788000,3
2,2,1500,689000,5
3,3,2596,1260000,13
2,3,1530,492000,7
2,3,1510,1300000,6
2,2,1300,380000,4
1,2,1294,545000,6
1,2,1100,680000,5
2.5,3,1625,1900000,6
1,1,676,386000,3
2,3,1449,422000,6
1,2,875,455000,4
1,2,949,500000,5
3.5,4,2316,880000,12
2,3,1,765000,7
1,1,493,435000,2
1,1,836,523000,3
2,2,1505,905000,5
2,1,756,850000,2
2,3,1368,650000,6
1,1,642,502000,2
1,1,990,625000,3
1,1,890,700000,3
2,2,1311,940000,5
2,3,1050,1050000,4
1,2,974,490000,4
1,2,1025,495000,8
1,2,1215,550000,5
1,2,1080,206500,5
1,2,1114,895000,5
2,3,1500,1380000,5
4,5,2700,640000,10
3.5,6,3133,836000,9
4,5,3205,1288000,10
2,1,970,690000,3
3.5,6,3650,1000000,13
5,5,2830,2895000,13
2,3,1730,921000,7
3,4,3250,1320000,17
1,2,1599,725000,5
2,2,1500,1500000,5
2,2,1700,320000,7
1,3,1306,430000,6
2,3,2053,1000000,7
6,4,3995,1150000,11
2,4,1250,1050000,8
2,4,1713,339000,7
3,5,1767,385000,7
2,3,1604,440000,6
1,1,787,490000,4
2.5,3,1798,900000,6
1,1,495,420000,2
2,2,1550,930000,4
2,2,1325,1650000,5
2,3,1616,1300000,6
1,2,1152,383000,5
2,4,1550,620000,10
3,3,2279,710000,7
2,3,1203,336000,5
2,2,1224,1300000,5
6,9,6300,3800000,20
1,2,1582,750000,6
3,3,1960,944000,7
2,2,1696,1750000,5
2,3,1500,190000,5
2.5,3,2210,1170000,6
3,4,2000,917500,10
2,3,1625,600000,7
1,2,836,450000,4
1,1,823,460000,3
5,4,3170,3750000,9
4,4,2400,1100000,8
2,2,1178,740000,5
2,3,1387,692000,6
1.5,3,2628,1475000,7
1,1,417,235000,5
3,5,2902,1800000,8
5.5,6,6386,4900000,11
2,3,1411,735000,5
2,3,1494,425000,6
3,5,1954,587000,9
1,1,708,375000,3
3,3,1820,1250000,5
2,2,1097,902500,4
2,2,1034,483000,4
2.5,3,1808,995000,6
2,1,1294,675000,3
2,4,1200,448000,6
3,3,1130,520000,5
9,16,7500,1880000,28
1,2,1078,1200000,4
2,2,1479,850000,5
1,3,1984,890000,7
2,5,2039,975000,7
3.5,4,3654,3290000,9
3,5,1453,300000,8
2.5,3,3018,1225000,7
3.5,4,3645,3785000,9
2,3,800,552000,4
1,1,921,720000,4
3,8,3582,1200000,15
2,3,1336,1150000,6
1,1,825,849000,3
1,1,682,450000,3
1,1,650,275500,4
1.5,1,926,582000,2
2,2,1175,1225000,4
1,0,566,395000,2
2,2,1050,749000,6
4,4,2528,2150000,9
2,3,1387,500000,6
1,2,1000,520000,5
2,3,1344,775000,6
2.5,2,1199,1010500,5
2,2,1430,1160000,6
2,3,1237,252000,5
1,1,669,576000,4
1.5,3,1400,839000,6
2,4,1869,880000,8
2,2,1203,985000,5
5.5,9,3300,1235000,15
2,2,1250,795000,5
2,3,1850,760000,6
2,3,1559,525000,7
1,2,1200,739000,5
4,4,1580,800000,7
1,2,1150,543000,6
1,1,838,410000,3
1,2,1204,890000,5
2,2,1746,922000,7
2.5,3,1993,2250000,6
2,2,988,261000,4
2,2,1068,342000,5
1,3,1450,510000,6
1,2,1000,775000,4
2,1,1791,855000,7
1,2,875,525000,4
2,3,1592,791500,7
3,4,1980,707000,7
2,2,1013,730000,4
2,3,2025,802000,7
1,1,492,501000,3
1,2,1222,619000,5
1,2,1200,687000,5
1,2,1200,725000,4
1,1,625,730000,4
2,2,1102,781000,5
3,3,1650,790000,7
1,2,1199,905000,5
2,4,1785,1000000,7
2,3,1870,1200000,6
2,3,1380,460000,5
1,2,1680,630000,6
2,2,1800,940000,4
1,2,1200,1600000,5
2,4,2369,5200000,12
3,4,3412,2200000,14
2,3,1830,1250000,9
2.5,3,1850,1575000,7
3,5,2069,880000,9
3,6,1565,309000,11
3.25,3,2700,1405000,7
2,3,1525,1320000,5
1,1,663,232000,3
1,2,1350,540000,5
2,3,1160,485000,6
2.5,2,1792,3100000,5
2,2,1000,1750000,6
2,2,2052,1900000,5
3.5,3,1961,2100000,5
1,0,490,320000,2
1,2,1053,865000,4
1.5,1,900,985000,4
2,3,1345,800000,6
1.5,2,1538,1150000,5
1,1,628,187000,3
2,2,985,270000,4
4.5,5,5200,4621000,13
1,2,1037,780000,4
3.5,3,2200,1550000,9
1,1,588,470000,2
1,2,1264,850000,5
3,5,1354,335000,7
2,2,1016,410000,2
2,3,1873,840000,7
1,1,669,250000,3
1,2,1499,439000,5
1,1,608,337000,2
1,0,550,425000,2
3,6,2600,750000,11
2,3,1351,642500,6
2,3,931,875000,5
2,3,1207,356500,5
2,2,1400,150000,6
2,2,1138,740000,5
3,5,2800,1660000,12
2,2,823,759000,4
2,2,972,775000,4
2,2,1309,1189000,4
1,1,1104,885000,4
2,2,885,775000,4
1,2,1145,700000,5
1,0,1540,435000,7
2,1,1113,612000,3
2,3,1500,649000,8
1.5,2,1296,811500,5
2,2,1602,750000,7
1,1,626,244500,3
1,0,417,276000,5
2,2,1021,735000,4
4,4,1955,1550000,7
13.5,3,2050,929000,7
1,1,763,643000,3
1.5,2,1995,675000,6
3,6,3236,1535000,12
1,2,1073,536000,5
1,2,1125,516000,5
2,3,1550,730000,6
2,2,1111,835000,5
2,2,915,991000,5
2,2,1072,849000,4
1,2,1135,1400000,5
1.5,1,966,595000,3
1,2,1270,770000,5
2,4,1355,646500,6
3,2,1162,667000,5
3,4,2192,685000,7
2,3,1925,810000,6
2,2,1609,1400000,6
2,4,3136,890000,12
2,2,967,927000,4
1,2,815,386000,8
2,3,1275,468000,5
2,2,1500,1250000,8
1,3,1000,610000,7
3,3,1858,1400000,8
2,2,1278,1125000,4
1,1,850,649000,3
2,2,1961,3850000,5
2,2,1500,670000,5
2,4,1610,1157000,8
3,3,1525,490000,8
2,3,1277,560000,7
